,video_id,comment,likes,replies,username
2773,X6fkP_5IHV0,Italian fiesta has amazing pizza as well,3,0,Loso Luciano
2774,X6fkP_5IHV0,"i am from chicago and you got it right, Lou&#39;s is the best in the city.",9,3,TG
2775,X6fkP_5IHV0,both Lou&#39;s and Pequod&#39;s are the best,2,0,Ben Cachila
2776,X6fkP_5IHV0,"My dad took a trip to Chicago and said he would bring back pizza, he did and it was a shitty pizza because he got it the way he liked it, im just glad this exists in chicago",0,1,A Stormtrooper
2777,X6fkP_5IHV0,"<b>Sweet Jesus, my mouth is watering</b>",34,0,Katherine Rica
2778,X6fkP_5IHV0,Giordano&#39;s is the best!!  Ginos East is also awesome,8,1,Ben Middleton
2779,X6fkP_5IHV0,"They kept mentioning Uno’s, but didn’t go to UNO’s pizzeria 🤔",175,5,Kaleigh W
2780,X6fkP_5IHV0,"<a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=8m09s"">8:09</a> - The greatest restaurant manager on the planet at the greatest pizza place on the planet.<br><br>Period.",1,0,DDog52
2781,X6fkP_5IHV0,I don’t think I’ve seen anyone so uneducated about pizza review pizza before😂,869,28,Jared DeRoche
2782,X6fkP_5IHV0,I usually take the train to chicago before flying out to wherever. My ritual for years has been to turn the corner out of union station and go to giordano&#39;s for a pizza.,1,0,Iceman 2001
2783,X6fkP_5IHV0,It’s like hot tomato soup in a bread bowel 🤣🤣,0,0,vaishnav Chaturvedi
2784,X6fkP_5IHV0,Now I want to eat Sbarro Pizza,0,0,vacaribs quibron
2785,X6fkP_5IHV0,"As someone who grew up in Chicago for 13 years, I&#39;ve had only Lou Malnati&#39;s pizza and Giordano&#39;s pizza on this list. And Lou Malnati&#39;s blows Giordano&#39;s out of the water- it&#39;s not even close! The way they described Lou Malnati&#39;s pizza was perfect, but Giordano&#39;s pizza is 90% cheese and the crust is average. Next time I&#39;m in Chicago, I might try Pequod&#39;s, but there are so many amazing places to eat in the Chicago area.",5,0,BabsW
2786,X6fkP_5IHV0,Pequod&#39;s supremacy---some of the best I&#39;ve ever seen it filmed.,0,0,getter7seven
2787,X6fkP_5IHV0,"I had stuffed, never had deep dish. That&#39;s not popular in New York. If I visit Chicago I&#39;ll definitely try it.",0,0,TheRabidPosum
2788,X6fkP_5IHV0,"I never had deep-dish pizza before, I need saving",0,0,William Julien Nkoghe Olympio
2789,X6fkP_5IHV0,"I am from Chicago, and let me tell you Pequods is the best. There is a difference though between stuffed and deep dish. If you will count stuffed as deep dish though, Giordanos is second.",0,0,Mr. Leprechaun
2790,X6fkP_5IHV0,How can they forget about The Art Of Pizza deep dish and stuffed on Belmont and Ashland???,0,0,GWP EATZ
2791,X6fkP_5IHV0,Uno&#39;s has the best deep dish pizza. I can&#39;t believe they didn&#39;t go there.,4,0,Ron Guidice
2792,X6fkP_5IHV0,"Never tried pequods and plan on it. But when I compare lous to Giordanos, I prefer gios cus lous sometimes their pizzas come out really thin and its supposed to be a deep dish pizza.. and im personally not a fan of their butter crust its too much. It kinda makes you sick from all the butter. I do love their chunks of tomatoes in their sauce tho. But like I said for those reasons I prefer gios. Giordanos has better toppings as well.",0,0,marc b
2793,X6fkP_5IHV0,I never get tired of seeing her smile (Alana) what a beautiful woman!!!,1,1,Marcos Peña Castillo
2794,X6fkP_5IHV0,As she said wet sopping mess - i felt that.,0,0,Stimpy1
2795,X6fkP_5IHV0,Being from New York I want to taste deep dish so bad never had it,1,0,Iced Coffee
2796,X6fkP_5IHV0,Pequods is a Detroit style pizza disguised as a deep dish,0,0,Hellhound 13
2797,X6fkP_5IHV0,"This is a real Chicago pizza<br>It&#39;s an incredibly hungry video",4,0,foodbull푸드불
2798,X6fkP_5IHV0,Can confirm these are the best,0,0,Alec Daniels
2799,X6fkP_5IHV0,The Chicago casserole with cheese sauce and meat in all seriousness though native New Yorker from Bensonhurst Brooklyn born and raised I&#39;ve been to Chicago quite a few times I&#39;ve been to Gino&#39;s east and pequods both were really good I did like pequods more though but I&#39;d rather a Detroit style than Chicago and NYC slice over any other 🍕 any day,0,0,Francesco Fontecchio 🇮🇹
2800,X6fkP_5IHV0,To me Chicago pizza is thin crust. I always heard that the &quot;deep dish&quot; thing is for tourists. :-),0,0,S K
2801,X6fkP_5IHV0,"Even though they have a twist on pizza, Over Grinders is still great 👍",0,0,Aidan G
2802,X6fkP_5IHV0,That Ginoseast pizza was cut too early. Gotta let it rest man. It cant even hold its integrity!!,1,0,jordanB
2803,X6fkP_5IHV0,Herrine Ro got the best job in the world.,26,0,Kanal7 Movies 🇮🇱
2804,X6fkP_5IHV0,Lou&#39;s is the best real Chicago deep dish.  Pequod is great but it&#39;s more of a light airy crust which is more of a pizza bread similar to  Jets pizza,0,0,Beau Artson
2805,X6fkP_5IHV0,Gino&#39;s East is my #1 since the first time I went in &#39;68,0,0,The Devil is in The Details
2806,X6fkP_5IHV0,Ginos is the original deep dish<br>Unos is the original pan pizza,0,0,M Gonzalez
2807,X6fkP_5IHV0,"Pequod&#39;s is the best, hands down!",0,0,Carmen Guerrero
2808,X6fkP_5IHV0,"Chicago Deep Dish is really excellent, but also expensive. We were charged $25 for one in 1990. lmao.",0,0,ripp846
2809,X6fkP_5IHV0,How does food insider pick the food reviewers for their videos? I see different people each time.,42,1,Gold Pyramids Food & Travel Vlog
2810,X6fkP_5IHV0,"Creamy, savory, buttery....Just give me the damn slice !!!!!!! Brooklyn boy heaaaaaaaaa!",0,0,Rick
2811,X6fkP_5IHV0,Sorry Ladies <br>but I’ll go for Gino’s Supreme <br>It has become a must each and every time I’m in Chicago <br><br>3 times a year from Italy 😁,0,0,Enrico Ancona
2812,X6fkP_5IHV0,Who remembers &quot;I like it but it hurts&quot;😆😆,2,0,Metonia Party
2813,X6fkP_5IHV0,I would eat deep-dish pizza with my bare hands.,1,0,Dave Otuwa
2814,X6fkP_5IHV0,what is the weight of the dough ball for deep pizza?,0,0,Mark Carlton Obaob
2815,X6fkP_5IHV0,"Watching this at 2 am during lockdown period. Thanks, guys.....",5,0,Dennis Fernandez
2816,X6fkP_5IHV0,"Herrine said Pequod&#39;s is too tangy for her liking, picked Pequod&#39;s as her choice lol",0,0,Dan Reyes
2817,X6fkP_5IHV0,Stuffed pizza (2 layers) or Deep dish (1 layer) is preferable?,0,0,Alan Kwok
2818,X6fkP_5IHV0,This Brooklynite loves Chicago deep dish pizza!,0,0,LeSeur B
2819,X6fkP_5IHV0,Pequods is my fave pizza spot in Chicago.,0,0,Reese Burke
2820,X6fkP_5IHV0,Lou Melnati&#39;s is my favorite. Although I am not from the area,0,0,Mun Maru
2821,X6fkP_5IHV0,"I live in Chicago. If you really wanna hear something real, the pizza here is out of this worl- woops <br><br>🍕<br>🙋‍♀️<br><br><br>🌙 <br>       🍕 <br>                  🌎",19,1,Some girl from the trash
2822,X6fkP_5IHV0,"Having tasted Pizza&#39;s in Italy and the US. Deep dish Pizza&#39;s are for people who like more fatty and greasy food. Italian Neapolitan style pizzas are more subtle in flavours and also look pleasant to the eye. Maybe for this reason, I personally did not enjoy the Spontini Pizza in Milan, which boasts about loads of cheese.",1,0,Vinay Emani
2823,X6fkP_5IHV0,‘Assistent managed’ great quality content lol,2,0,madi
2824,X6fkP_5IHV0,"<a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=12m57s"">12:57</a> How did she know that Chicagoans call it &quot;Lou&#39;s&quot;? She must&#39;ve done her research.",1,0,BabsW
2825,X6fkP_5IHV0,Back when the world was a simpler place,0,0,Sean Huynh
2826,X6fkP_5IHV0,Lou malnati’s has the best deep dish pizza in Chicago Illinois and it is very good and delicious and cheesy and fancy,0,0,Steve Swain
2827,X6fkP_5IHV0,Herrine Ro &quot;practically the human equivalent of a chihuahua&quot;,12,1,Matt Dixon
2828,X6fkP_5IHV0,Lou&#39;s all the way. Before I even finish the video. lol,0,0,Lewis Garrison
2829,X6fkP_5IHV0,Pequods looks the best!,1,0,Alejandro Ramirez
2830,X6fkP_5IHV0,Now ask them if they prefer Chicago deep-dish or NY-style pizza?,1,0,BabsW
2831,X6fkP_5IHV0,My palette longs for travel during these... difficult times. <br>😷       😍🍕,1,0,Christopher Grant
2832,X6fkP_5IHV0,Never seen such fit food critics 😅,0,0,Louis
2833,X6fkP_5IHV0,"I straight up thought that dude was gonna walk up to them at <a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=4m34s"">4:34</a> 😂😂",38,1,Averie Fuke
2834,X6fkP_5IHV0,That crust from Pequod&#39;s is a riff on Detroit-style pizza.,11,2,Anp
2835,X6fkP_5IHV0,Peaquod&#39;s looks 👍 👍 👍 👍!,2,0,Louis Matassa
2836,X6fkP_5IHV0,i like them two host as a deep dish,0,0,John Nguyen
2837,X6fkP_5IHV0,"Thanks, ill be catching the next flight to Chicago! 👍🏼",1,0,Johnny. 987
2838,X6fkP_5IHV0,"The price quoted at <a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=4m20s"">4:20</a> is just for the slice or the whole pizza?",0,0,Suhas Ravindra
2839,X6fkP_5IHV0,Most Awaited Video of 2019!,4,0,Yuvraj Sharma
2840,X6fkP_5IHV0,If you ever find yourself in Crystal Lake....Georgio&#39;s across from the train station  has really good deep dish,0,0,Holden McGroin
2841,X6fkP_5IHV0,"I really wanted to like it, but I got the classic at Lou&#39;s while visiting and did not enjoy it. Tasted plain to me, and the crust was crunchy and fatty, but plain and not enjoyable - the crust didn&#39;t add anything but bulk to the meal.<br><br>I grew up having NY style pizza and I came in with an open mind, but it was just so heavy and greasy for me.<br><br>You may like it if you try it, but I personally think that this style of pizza is something you have to grow up eating to love. I didn&#39;t try Chicago thin-style pizza while I was there unfortunately, but I&#39;ll give it a try next time. Loved everything else about Lou&#39;s though!",0,0,MarkS
2842,X6fkP_5IHV0,"I went to Giordanos and had the deep as f$&amp;k deep dish, it was amazing.",0,0,Dimaris Studebaker
2843,X6fkP_5IHV0,"As delicious as the Pequod&#39;s Pizza looked, I think it is more of a pan pizza than a deep dish pizza. I think Lou Malnati&#39;s had more off the deep dish qualities.",0,0,Marina Garrison
2844,X6fkP_5IHV0,Idk why but I can feel the heart burn when they take a bite,2,0,HBK Bunny
2845,X6fkP_5IHV0,I want to work at food insider can you please hire me 😂,8,0,Ira Cruz
2846,X6fkP_5IHV0,"Being from Chicago, the first three places are chains. Not that there is anything wrong with that. All three serve excellent pie. However, notice the mention of a pizzeria in the background story of Lou malnatis. Lou Malnatis started working in the FIRST deep dish pizzeria “Pizzeria Uno” (not to be confused with UNO’s pizza) Pizzeria Uno and Pizzeria Dué (owned by the same family) is by far the Chicago pizza that is often imitated but has never been duplicated. Lou Malnatis is really good, but it’s not even close to the best in Chicago.",0,0,Eric Clark
2847,X6fkP_5IHV0,Pequods is 5he best hands down for deep dish also Burt’s is number 2. Par pie try nicks and Vito’s and pats . I’m a pizza freak been all over the states trying them all .,0,0,Jeff6275 Cars boats atvs
2848,X6fkP_5IHV0,Damnnn I Misss Pizza Especially Deep Dish!!! But that Cheese Will Mess My Day Up For a Few Dayzz...Damn..LuvUp,0,0,Charlie Robinson
2849,X6fkP_5IHV0,"Giordano&#39;s is stuffed pizza, not deep dish.  There&#39;s a difference.",0,0,Random Koolzip
2850,X6fkP_5IHV0,Love the pig in the pie. Delicious animal,0,0,Les Cal
2851,X6fkP_5IHV0,"Make a video on Best Hot Chocolate in London [Chin Chin Labs Hot, Dark Sugars, SAID Dal 1923, etc]",3,0,Yuvraj Sharma
2852,X6fkP_5IHV0,Pequods is by far the best!,0,0,Jodan Price
2853,X6fkP_5IHV0,Definitely an acquired taste. Not a fan but I’d be willing to try again 😬,0,1,Auntie Dough
2854,X6fkP_5IHV0,Lou malnati’s are the best I went there,0,0,Nand Patel
2855,X6fkP_5IHV0,"Pizzeria Uno and Duo forgot who they are. Still good but....<br><br>In fact, they are all good, I cant lie. But these 4 are definitely top of the heap of the stuffed/deep dish pile. (Now, a side word: &#39;Chicago Style&#39; is NOT the same as &#39;Chicago Pizza&#39; which encompasses pies that are not baked in a deep pan. Its not merely semantics. It is about quality in a town that cares deeply about their food. From sandwiches to fried chicken and burritos and more it has to hit a standard.)<br><br>So MY ranking:<br><br>#4 Peqouds. Its not about what it is, its what it isnt. The crust is decent just not great. If it werent for that, Pequod&#39;s with its fresh ingredients would be world beating.<br><br>#3. Malnati&#39;s. And this again is subjective but when Im spending my hard earned...I rarely go here. They serve an amazing pie, without a doubt but it is only better than Pizzeria Uno.<br><br>#2 is a matter of personal preference for I would still brave hardships to go eat at Gino&#39;s East. And if it werent for the existence of Giordano&#39;s, I would worship this pie.<br><br>#1. Giordano&#39;s.  To this day, I remember what location I ate this pie (downtown Evanston Il on Sherman Avenue, a block away from the main public library on Orrington), what happened when I cut my first slice (the cheese flowed out like a force) telling me to show some respect...and then the sublime, almost croissant-like flaky crust.<br><br>This is the pizza I genuflect to.<br><br>If you disagree with this ranking of Chicago&#39;s best deep pizzas...fight me.<br><br>------<br>Amongst the lessors, I have a soft spot for Barry&#39;s. I particularly love their Broccoli Cheddar pie. I dont even particularly like broccoli, but this pie is far more than the sum of its parts.",0,0,J Pennant
2856,X6fkP_5IHV0,Holy Crap! $30 for a pizza?,0,0,NOLA GospelTracts
2857,X6fkP_5IHV0,I’ve lived in Chicago my whole life but I’ve never had deep dish before...,12,7,jasmine
2858,X6fkP_5IHV0,I do not mean to offend any of the four restaurants as I could not pick one over any other.  They are all great.,0,0,Paul Begansky
2859,X6fkP_5IHV0,Would prefer pot pie pizza @ oven and grinder company over deep dish any day❤,0,0,Nakul Patel
2860,X6fkP_5IHV0,That&#39;s a nice looking casserole,0,0,Macarius Bautista
2861,X6fkP_5IHV0,I hate that Ginos east called it a pie. I’ve never heard anyone in Chicago call pizza that.,0,0,indieguy500
2862,X6fkP_5IHV0,"It&#39;s not a pizza, lol, this is the cake)))",0,0,DIMMI
2863,X6fkP_5IHV0,Agree 100%. <br><br>1. Malnatis<br>2. Peaquods,6,1,Richard L
2864,X6fkP_5IHV0,"I&#39;ve watched this series through at least twice, and I&#39;ve never noticed until now that at <a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=3m50s"">3:50</a> they misspelled Assistant General Manager as &quot;Assistent.&quot;",7,0,Almaeclu
2865,X6fkP_5IHV0,It&#39;s so deep these pizzas are basically cheesy philosophers! 😉,22,1,Passion for food
2866,X6fkP_5IHV0,"I like the food shown here. But for some reason I can&#39;t pinpoint, I feel the need to skip these producers&#39; comments often 😔 I don&#39;t want to sound mean or anything, they seem like nice people but I don&#39;t think they compliment the videos well. But hey, could be just me! In the end, keep improving each day, you don&#39;t have to please everybody💜",0,0,Vicaohlaluna
2867,X6fkP_5IHV0,"Amato&#39;s Pizza Deep Dish Pizza in Aurora, IL is one of my favorites. Juliani&#39;s in Palos Heights was originally Giordano&#39;s, Juliani&#39;s tastes better than most Giordano&#39;s locations. Juliani&#39;s is my favorite! Lou Malnati&#39;s is a very good pizza, but it is not stuffed! They should have a true Chicago style Stuffed/Deep Dish pizza on their menu.",0,0,Justin Shields
2868,X6fkP_5IHV0,"Deep dish isn’t just not better than NY pizza, it’s not pizza - Jon Stewart",0,0,Perriax
2869,X6fkP_5IHV0,Omg I just wanna sink my teeth into these pizzas,11,0,Geraldine
2870,X6fkP_5IHV0,"Plot twist...They are awesome, funny af",0,0,Literati Crux
2871,X6fkP_5IHV0,"These are all good but the best deep dish pizza in Chicago is Labriola on Michigan Avenue, IMHO. I think Pizzeria Uno should get some love, too, just for starting it all.",2,0,179cpv
2872,X6fkP_5IHV0,I hope the entire &quot;pizza&quot; cost 30$ and not only the single piece,0,0,Rhythm777
2873,X6fkP_5IHV0,grew up in Chicago. Miss deep dish pizza so much. thin sliced pizza just does not do it for me.,0,0,Bob Jones
2874,X6fkP_5IHV0,As someone from Chicago these two need to come round and try out my sausage in their deep dishes,0,0,Michael A
2875,X6fkP_5IHV0,"<a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=4m30s"">4:30</a> the man at the back,<br>&quot;Whats that?&quot;<br><a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=4m34s"">4:34</a> well let me check😂😂",187,1,Sara
2876,X6fkP_5IHV0,"actually this pizza is pretty much the only thing i love about Chicago, well maybe also few others things but i have to think",2,2,Roy Hsieh
2877,X6fkP_5IHV0,I’ve always been partial to My Pi. But Lou Mal’s is a close second.,0,0,forenergy
2878,X6fkP_5IHV0,Wow.Its look taste and impressive,0,0,Ceyhun Un Notası
2879,X6fkP_5IHV0,Herrine is the cutest,0,0,Prince Fandi
2880,X6fkP_5IHV0,"I miss Chicago style pizza, it doesn’t exist here in Seattle.",1,1,Jennifer wellman
2881,X6fkP_5IHV0,Pequods is 🔥🔥🔥,6,0,Adam Smith
2882,X6fkP_5IHV0,"Giordano&#39;s used to be known for having a solid bottom of sausage like a wheel that covered every inch  of the bottom and loads of cheese a good half inch thick back when Giordano&#39;s was run out of a basement restaurant off 63rd and kedzie now since the company was sold it&#39;s sausage is lightly put on sparingly and the cheese is like less a 1/4 inch of what they use to put on and is loaded with more than double the amount of sauce to make customer&#39;s think it&#39;s like the old way of doing things. <br><br>If you ask me a deep dish or stuffed pizza isn&#39;t a pizza unless it&#39;s loaded with cheese. You could feed a family of five or six off the old way it was made one slice was filling now you need like almost 3 slices to feel full. Don&#39;t believe me dissect a piece next time you go to Giordano&#39;s and look closely at the amount of cheese your getting then the layer of dough over the top of the cheese and scrape away all that sauce that it&#39;s now drowning in and you&#39;ll see your not getting much of what your paying for, the amount of cheese you actually get is less then a normal thin crust at Phil&#39;s pizza off 89 and ridgeland in oaklawn. <br><br>If I splurge to get a deep dish or a stuffed pizza it better we&#39;ll be loaded with cheese cause what other reason would there be to order it. It&#39;s all about that cheese that can stretch for miles when you pick up a piping hot piece it&#39;s what makes it warm your heart and satisfy your soul. I just wish people would be blind and leave comments on their reviews to Giordano&#39;s and let them know ( where&#39;s the cheese ) 🤷🏻 untill then all I got is a distant memory of what a good pizza use to be 😞",0,0,Frank Frank
2883,X6fkP_5IHV0,Deep dish is the best pizza you can have so much cheese it’s so streachy and so much sause,0,0,Xxx_mia_xxxx_reneXxx
2884,X6fkP_5IHV0,美味しそう～！,0,0,S M
2885,X6fkP_5IHV0,"I think you ladies hit it on the nose. While all are good, lou&#39;s is the best!",0,0,Michael Trujillo
2886,X6fkP_5IHV0,Was at Peaquods last weekend. The truth.,0,0,balasuar
2887,X6fkP_5IHV0,But at the end of the day Dal and rice tastes the best!!! 😂😋,4,0,Ayush Dubey
2888,X6fkP_5IHV0,You DO NOT have to eat deep dish with a knife and fork. I always use my hands for the first few bites.,7,3,Kristopher Robinson
2889,X6fkP_5IHV0,Why does one have to back down on their pick? Let it stand. You’re two different people with different taste buds. I love everything about these videos except the ending..,0,0,BloodTypeisRagu
2890,X6fkP_5IHV0,And they didn&#39;t try Bacino&#39;s on Lincoln?? Their stuffed spinach and mushroom pizzas are to DIE for!,0,0,George Modglin
2891,X6fkP_5IHV0,Lou Malnati&#39;s is just another name for ILLUMANATI 😱,784,19,paulson thomas
2892,X6fkP_5IHV0,Pizza looks amazing but I&#39;m going to have to take some Tums for that heartburn.,4,0,Mohamed Abdinur
2893,X6fkP_5IHV0,There’s a difference between deep dish n stuffed,6,0,Siirjp 924
2894,X6fkP_5IHV0,"I think you left the best place out, of all...Uno&#39;s!.....Also Chicago Pizza and Oven Grinders, is probably one of the most unique pizzas around...just dont take it out...Finally, I grew up in Lincolnwood, the home of the original Lou Malnati&#39;s....the franchise ones are terrible, imo...",0,0,Mack Winn
2895,X6fkP_5IHV0,"Never had Pequads, and it looks AMAZING, I even hope to taste it someday, but that&#39;s not deep dish. That&#39;s pan pizza. That&#39;s what restaurants like lil ceazers, pizza hut and other chains, use as their &quot;deep dish pizza&quot; promotions...but that ain&#39;t deep dish pizza. It looks AMAZING though!",0,0,Mr David Ashley
2896,X6fkP_5IHV0,"Everyone in NYC, Boston, and Italy watching this: Thats not a pizza.",0,0,Caliado
2897,X6fkP_5IHV0,I’ve been to Gino’s it was a horrible experience we waited 2 hours to get inside and 2 hours for our food we were able to leave and walk around the town for 1 hour and the pizza wasn’t the best ever would not recommend,1,0,Andrew wivx2..
2898,X6fkP_5IHV0,One of those looked like a Detroit style pizza,0,0,Terence Cordova
2899,X6fkP_5IHV0,1 minute in and I&#39;m already ready to jump in my truck from Va right now.,4,0,Post Tramatiq
2900,X6fkP_5IHV0,Just wondering if there are any vegetarian options.. I&#39;d like to visit Chicago and New York just for the pizzas..,0,0,Ronak Kothari
2901,X6fkP_5IHV0,Tavern style is where it’s at. Deep dish is for the tourists.,3,0,Tom Cat
2902,X6fkP_5IHV0,"Makes New York pizza look like little <a href=""http://caesars.lol/"">caesars.lol</a>",1,0,Curtis Madison
2903,X6fkP_5IHV0,How do they not gain weight from eating this much of food?,1,0,Cem Savaş Aydın
2904,X6fkP_5IHV0,It&#39;s not ok to make a person hungry at midnight,2,0,FS MEDI TUBE
2905,X6fkP_5IHV0,"<a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=5m14s"">5:14</a> to <a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=5m16s"">5:16</a> same reaction when I am cheating in exam and my invigilator comes in front of me 😅😂😂😂😂😂",6,0,525 K.J.P.Vaibhav
2906,X6fkP_5IHV0,illinoisan here and every trip to chicago is not complete without lou malnatis that place is the best in my opinion,0,0,jesse pinkman simp
2907,X6fkP_5IHV0,"I’m from New Jersey, and I have to be honest, the crust of Chicage Pizza is better than the crust of New York Pizza.",0,0,PorkyPiggieBoy
2908,X6fkP_5IHV0,Which of these places has the best vegetarian pie?,0,0,ExopMan
2909,X6fkP_5IHV0,"Lou’s is definitely amazing, but my favorite is a place called Ranalli’s on Lincoln Ave……And have a good cardiologist on hand, cuz you’re gonna need it….",0,0,Madmax
2910,X6fkP_5IHV0,Giordanos would be a dream to bite into.,0,0,M.N. D
2911,X6fkP_5IHV0,Pequod is more of my style,3,0,therealmccoy2004
2912,X6fkP_5IHV0,"I dealt with a cockroach on the wall at Giordano&#39;s and they gave us our pie for free. In my opinion, the best kinda pizza is a free one.",2,0,Sam Morgan
2913,X6fkP_5IHV0,"Lou Malnati&#39;s, Pizzeria Uno, Due, all the same. And all the BEST deep dish in the world!!!",0,0,chigirl2028
2914,X6fkP_5IHV0,That last pizzarea is Detroit style lmao,0,0,Matty D
2915,X6fkP_5IHV0,Is deep dish pizza a pie or a sandwich? (btw pizza is classified as sandwich),0,0,fishsticks
2916,X6fkP_5IHV0,NO WAY THEY EATING PIZZA WITH A FORK,0,0,j!
2917,X6fkP_5IHV0,When it comes to deep dish 🍕 connie&#39;s nancy&#39;s and beggar&#39;s is the way to go!,3,0,Louis Matassa
2918,X6fkP_5IHV0,Lou Malnati’s is the best end of discussion.,0,0,Nolan Shen
2919,X6fkP_5IHV0,Lous the best hands down,0,0,Syeff
2920,X6fkP_5IHV0,Eating pizza with fork 😂😂😂,0,0,Yasir Shah
2921,X6fkP_5IHV0,Not comparing cheese deep dishes all around is a shame,0,0,KeefGB
2922,X6fkP_5IHV0,One word .... Heartburn 😂,0,0,Greenlight
2923,X6fkP_5IHV0,I&#39;ve eaten at all 4 and I prefer Giordanos. To each their own I guess.,10,1,MrJlo1017
2924,X6fkP_5IHV0,I&#39;ve had Pequod&#39;s and I don&#39;t understand why it gets rated so highly. It wasn&#39;t that good compared to other deep dish places. I felt like it was basically a better Little Caesars deep dish.,0,0,Jason
2925,X6fkP_5IHV0,Question : how do you do your intervuew with the Founder and owner ? Do you set yappointment or you justlook whose available to interview ? Thank you for your reply .,0,0,angelique villaron
2926,X6fkP_5IHV0,I could definitely do this job,0,0,sandy
2927,X6fkP_5IHV0,You could tell the hosts don’t like eachother they just get along for the show lol,2,0,Jonathan Hill
2928,X6fkP_5IHV0,deep dish is my favourite pizza Italy Must Learn how to make a real pizza,0,0,nngngnn
2929,X6fkP_5IHV0,"For me pequads IS THE BEST. I agree on all pionts from Herrine, but while i like the distribution at Lou Malnati‘s, the sausage tastes industrial and tradh to me.",8,0,Lord • [YT]
2930,X6fkP_5IHV0,You could feel the tention between them ..They hate each other😂,0,1,Chicago Life Tv
2931,X6fkP_5IHV0,you girls get paid to eat amazing foods around the world...yall r living the dream!,0,0,Afifa Shaik
2932,X6fkP_5IHV0,It&#39;s more like a tomato pie than it is a pizza,0,0,Pavan kumar D
2933,X6fkP_5IHV0,Nancy’s hands down the best !,0,0,77chevy4x4
2934,X6fkP_5IHV0,"I dont know why but when the two people in the background got up I chuckled <a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=4m30s"">4:30</a>",0,0,Dark Razer Zombie
2935,X6fkP_5IHV0,I’ve been living in Chicago all my life.  Giordano’s deep dish pizza is the best.,20,3,Frank K.
2936,X6fkP_5IHV0,"To me as a Texasn, the Thin Crust Vs Deep Dish is Dumb as hell. If all I did was talk on the Phone, meet some friends and plan to just do nothing; You better believe, I am going to have something light and Jummy, My mind will be all about that Thin Crust and I likely will enjoy it with my friends and talk about how nice and happy we are to not only enjoy the day but also hopeful for future endeavors.<br>Now, When the Going gets tough and there is nothing I can do to possibly ease my burden; For when the days I even forget to think about what comfort, friends, and Food are, That&#39;s when the almighty Deep Dish shines, it centers me to my core.  after that, I see beauty again, and of course, I go back to being hopeful and optimistic and eating that amazing thin Crust Pizza.",0,0,Dante Diavolo
2937,X6fkP_5IHV0,can you rename your videos to something other than THE BEST that would be super amazing.,1,0,Dave Taylor
2938,X6fkP_5IHV0,Lou mallnottis for the sauce but ginos east for the sausage,0,0,Hellhound 13
2939,X6fkP_5IHV0,All the dislikes are from Jon Stewart and the fans of his show.,1,0,Alex Rowdy Rodrigues
2940,X6fkP_5IHV0,"<a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=4m31s"">4:31</a> that man had something awaful going on in his mind🤣🤣",0,0,Koustav Das
2941,X6fkP_5IHV0,Can I please work for Food Insider ?,1917,25,glossy boca
2942,X6fkP_5IHV0,"Wait a sec, are those slices sold for 22~30 $ ? Or you get the whole pie?",0,1,Michele Pappagallo
2943,X6fkP_5IHV0,They all look gross but at the same time I want this first time experience. If I already live pizza it should be amazing,0,0,and S7
2944,X6fkP_5IHV0,I&#39;m so hungry!,0,0,Trent Steele
2945,X6fkP_5IHV0,I used to go to Pequods. It was only a 10 minutes walk away from DePaul University. Good deep dish but not the best. Lou Malnatis is easily the best. Giordanos is stuffed deep dish. Its alright if you want to eat pizza toppings with white bread. Their crust is just bland bread. Never ate Gino&#39;s Pizza. Looks good. Maybe I&#39;ll stop by.,0,0,CBELTRA4
2946,X6fkP_5IHV0,"PEQUOD&#39;S!!!! Sausage, Pepperoni, PINEAPPLE, &amp; Hot Giardiniera!!",0,0,Manny Regalado
2947,X6fkP_5IHV0,"<a href=""https://www.youtube.com/watch?v=X6fkP_5IHV0&amp;t=3m50s"">3:50</a> &quot;Assistent&quot; General Manager lol 😂",6,0,Adventures In Wonderland
2948,X6fkP_5IHV0,"I can&#39;t call the last one deep dish, it was just a big messy pizza",0,0,INXISIV
2949,X6fkP_5IHV0,"Went to lou malnatis a couple weeks ago and it had 0 flavor. Genos East was the best to me out of lous, genos and Giordanos. Didnt get to try pequods unfortunately.",0,1,David L
2950,X6fkP_5IHV0,This make me try not to gain weight challenge for a pizza,0,0,Muffin
2951,X6fkP_5IHV0,Investigated myself after watching the video.   Pequods was the winner easily,0,0,Luke Froelich
2952,X6fkP_5IHV0,Did anyone notice that most of these places were founded by people who used to work at Uno&#39;s? And Pizzeria Uno was not included in this comparison???,0,0,chris moncelli
2953,X6fkP_5IHV0,my favorite cohosts &lt;3,4,0,Daydreamer015
